Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(feature),environment_(material),Experiment,external_id,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,Sequencing_method,SRA Study,Submitter_Id
ERR4087615,WGS,144,1034232360,PRJEB37249,SAMEA6810993,778092060,INRA-META,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4083440,SAMEA6810993,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x20MCx1999_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:44:00Z,1,SAMEA6810993,M0x20MCx1999,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx1999
ERR4087616,WGS,145,392141283,PRJEB37249,SAMEA6810993,293421848,INRA-META,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4083441,SAMEA6810993,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x20MCx1999_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:35:00Z,1,SAMEA6810993,M0x20MCx1999,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx1999
ERR4087617,WGS,142,301756468,PRJEB37249,SAMEA6810993,225865844,INRA-META,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4083442,SAMEA6810993,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x20MCx1999_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:34:00Z,1,SAMEA6810993,M0x20MCx1999,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx1999
ERR4087618,WGS,139,756867113,PRJEB37249,SAMEA6811689,572991550,INRA-META,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4083443,SAMEA6811689,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x20MCx2006_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T10:52:00Z,1,SAMEA6811689,M0x20MCx2006,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2006
ERR4087619,WGS,138,574596261,PRJEB37249,SAMEA6811689,434102323,INRA-META,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4083444,SAMEA6811689,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x20MCx2006_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:38:00Z,1,SAMEA6811689,M0x20MCx2006,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2006
ERR4087620,WGS,138,750698186,PRJEB37249,SAMEA6811689,603570496,INRA-META,public,"run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4083445,SAMEA6811689,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x20MCx2006_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-04T10:24:00Z,1,SAMEA6811689,M0x20MCx2006,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2006
ERR4087621,WGS,138,779657774,PRJEB37249,SAMEA6811689,632598977,INRA-META,public,"sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4083446,SAMEA6811689,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x20MCx2006_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T10:27:00Z,1,SAMEA6811689,M0x20MCx2006,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2006
ERR4087622,WGS,139,635139900,PRJEB37249,SAMEA6811689,510044276,INRA-META,public,"sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4083447,SAMEA6811689,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x20MCx2006_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T18:22:00Z,1,SAMEA6811689,M0x20MCx2006,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2006
ERR4087623,WGS,138,723059331,PRJEB37249,SAMEA6811689,582580175,INRA-META,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4083448,SAMEA6811689,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x20MCx2006_6,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T18:23:00Z,1,SAMEA6811689,M0x20MCx2006,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2006
ERR4087624,WGS,139,757409634,PRJEB37249,SAMEA6811689,571663544,INRA-META,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4083449,SAMEA6811689,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x20MCx2006_7,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T02:59:00Z,1,SAMEA6811689,M0x20MCx2006,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2006
ERR4087625,WGS,138,753258816,PRJEB37249,SAMEA6811689,568305486,INRA-META,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4083450,SAMEA6811689,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x20MCx2006_8,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T11:00:00Z,1,SAMEA6811689,M0x20MCx2006,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2006
ERR4087626,WGS,146,693313395,PRJEB37249,SAMEA6811211,521739900,INRA-META,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083451,SAMEA6811211,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2031_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:40:00Z,1,SAMEA6811211,M0x20MCx2031,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2031
ERR4087627,WGS,145,749655206,PRJEB37249,SAMEA6811211,564881658,INRA-META,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083452,SAMEA6811211,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2031_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:44:00Z,1,SAMEA6811211,M0x20MCx2031,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2031
ERR4087628,WGS,148,737220525,PRJEB37249,SAMEA6811211,556100741,INRA-META,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083453,SAMEA6811211,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2031_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:44:00Z,1,SAMEA6811211,M0x20MCx2031,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2031
ERR4087629,WGS,145,794316659,PRJEB37249,SAMEA6811211,597781055,INRA-META,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083454,SAMEA6811211,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2031_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-04T10:10:00Z,1,SAMEA6811211,M0x20MCx2031,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2031
ERR4087630,WGS,152,403396698,PRJEB37249,SAMEA6811209,303916884,INRA-META,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083455,SAMEA6811209,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2051_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-04T10:05:00Z,1,SAMEA6811209,M0x20MCx2051,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2051
ERR4087631,WGS,152,83662989,PRJEB37249,SAMEA6811209,63431586,INRA-META,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083456,SAMEA6811209,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2051_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:31:00Z,1,SAMEA6811209,M0x20MCx2051,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2051
ERR4087632,WGS,153,941536989,PRJEB37249,SAMEA6811209,709012207,INRA-META,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083457,SAMEA6811209,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2051_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:44:00Z,1,SAMEA6811209,M0x20MCx2051,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2051
ERR4087633,WGS,152,758366497,PRJEB37249,SAMEA6811209,567861656,INRA-META,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083458,SAMEA6811209,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2051_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:45:00Z,1,SAMEA6811209,M0x20MCx2051,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2051
ERR4087634,WGS,154,943038127,PRJEB37249,SAMEA6811209,708746048,INRA-META,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083459,SAMEA6811209,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2051_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T11:01:00Z,1,SAMEA6811209,M0x20MCx2051,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2051
ERR4087635,WGS,135,523575319,PRJEB37249,SAMEA6811294,420572271,INRA-META,public,"run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4083460,SAMEA6811294,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x20MCx2094_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T18:22:00Z,1,SAMEA6811294,M0x20MCx2094,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2094
ERR4087636,WGS,134,795467532,PRJEB37249,SAMEA6811294,595046388,INRA-META,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4083461,SAMEA6811294,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x20MCx2094_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:46:00Z,1,SAMEA6811294,M0x20MCx2094,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2094
ERR4087637,WGS,135,826067293,PRJEB37249,SAMEA6811294,615709227,INRA-META,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4083462,SAMEA6811294,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x20MCx2094_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-05T09:59:00Z,1,SAMEA6811294,M0x20MCx2094,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2094
ERR4087638,WGS,134,544532048,PRJEB37249,SAMEA6811294,406532221,INRA-META,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4083463,SAMEA6811294,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x20MCx2094_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:44:00Z,1,SAMEA6811294,M0x20MCx2094,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2094
ERR4087639,WGS,147,633970300,PRJEB37249,SAMEA6811196,478583374,INRA-META,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083464,SAMEA6811196,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2114_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:44:00Z,1,SAMEA6811196,M0x20MCx2114,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2114
ERR4087640,WGS,139,588149156,PRJEB37249,SAMEA6811196,443399222,INRA-META,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083465,SAMEA6811196,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2114_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:44:00Z,1,SAMEA6811196,M0x20MCx2114,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2114
ERR4087641,WGS,144,101210987,PRJEB37249,SAMEA6811196,76267047,INRA-META,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083466,SAMEA6811196,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2114_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:31:00Z,1,SAMEA6811196,M0x20MCx2114,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2114
ERR4087642,WGS,146,827837653,PRJEB37249,SAMEA6811196,625202085,INRA-META,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083467,SAMEA6811196,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2114_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:44:00Z,1,SAMEA6811196,M0x20MCx2114,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2114
ERR4087643,WGS,143,595054917,PRJEB37249,SAMEA6811196,448464162,INRA-META,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083468,SAMEA6811196,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2114_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:39:00Z,1,SAMEA6811196,M0x20MCx2114,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2114
ERR4087644,WGS,131,365998853,PRJEB37249,SAMEA6811196,279524960,INRA-META,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4083469,SAMEA6811196,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x20MCx2114_6,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-05T09:57:00Z,1,SAMEA6811196,M0x20MCx2114,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2114
ERR4087645,WGS,147,806055601,PRJEB37249,SAMEA6811054,604042867,INRA-META,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4083470,SAMEA6811054,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x20MCx2117_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T13:44:00Z,1,SAMEA6811054,M0x20MCx2117,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2117
ERR4087646,WGS,146,608116715,PRJEB37249,SAMEA6811054,455204305,INRA-META,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4083471,SAMEA6811054,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x20MCx2117_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T10:54:00Z,1,SAMEA6811054,M0x20MCx2117,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2117
ERR4087647,WGS,149,708638069,PRJEB37249,SAMEA6811054,568027858,INRA-META,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4083472,SAMEA6811054,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x20MCx2117_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T06:22:00Z,1,SAMEA6811054,M0x20MCx2117,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2117
ERR4087648,WGS,146,835928981,PRJEB37249,SAMEA6811054,669583272,INRA-META,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4083473,SAMEA6811054,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x20MCx2117_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T18:22:00Z,1,SAMEA6811054,M0x20MCx2117,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2117
ERR4087649,WGS,147,808296130,PRJEB37249,SAMEA6811276,649058345,INRA-META,public,"run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4083474,SAMEA6811276,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x20MCx2161_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T18:23:00Z,1,SAMEA6811276,M0x20MCx2161,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2161
ERR4087650,WGS,148,688312061,PRJEB37249,SAMEA6811276,552860433,INRA-META,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4083475,SAMEA6811276,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x20MCx2161_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T18:22:00Z,1,SAMEA6811276,M0x20MCx2161,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2161
ERR4087651,WGS,147,704167019,PRJEB37249,SAMEA6811276,569462972,INRA-META,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4083476,SAMEA6811276,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x20MCx2161_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-04T10:24:00Z,1,SAMEA6811276,M0x20MCx2161,human gut metagenome,Ion-Proton,ERP120556,M0x20MCx2161
