sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
D_SRR7217744,Viruses,10239,D,31,0,31,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217744,Duplodnaviria,2731341,D,31,0,31,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217774,Bacteria,2,D,2601308,0,2601308,0.99848,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217774,Eukaryota,2759,D,2119,0,2119,0.00081,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217774,Viruses,10239,D,915,0,915,0.00035,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217774,Duplodnaviria,2731341,D,915,0,915,0.00035,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217772,Bacteria,2,D,2757065,0,2757065,0.99179,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217772,Eukaryota,2759,D,19995,0,19995,0.00719,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217772,Viruses,10239,D,1412,0,1412,0.00051,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217772,Duplodnaviria,2731341,D,1412,0,1412,0.00051,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217773,Bacteria,2,D,1826913,0,1826913,0.99952,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217773,Eukaryota,2759,D,79,0,79,0.00004,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217773,Viruses,10239,D,396,0,396,0.00022,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217773,Duplodnaviria,2731341,D,396,0,396,0.00022,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217778,Bacteria,2,D,2679197,0,2679197,0.99999,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217778,Eukaryota,2759,D,31,0,31,0.00001,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217779,Bacteria,2,D,5638615,0,5638615,0.99954,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217779,Eukaryota,2759,D,666,0,666,0.00012,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217779,Viruses,10239,D,960,0,960,0.00017,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217779,Duplodnaviria,2731341,D,960,0,960,0.00017,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
